record_id,road_id,road_name,segment_name,area,road_class,segment_length_km,center_lat,center_lon,distance_from_aust_km,day_of_week,day_type,hour,time_slot,weather_condition,congestion_index_0_100,traffic_level,db_traffic_level,avg_speed_car_kph,avg_speed_motorbike_kph,avg_speed_rickshaw_kph,avg_speed_bus_kph,avg_speed_walk_kph,travel_min_per_km_car,travel_min_per_km_motorbike,travel_min_per_km_rickshaw,travel_min_per_km_bus,travel_min_per_km_walk,bus_available,expected_bus_wait_min,road_condition_score_0_100,synthetic_hazard_probability,data_status,notes
T0002606,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Thursday,Weekday,13,13:00,Clear,50,Moderate,MODERATE,23.2,28.7,11.4,15.9,4.7,2.581,2.093,5.275,3.763,12.766,1,8.6,88,0.098,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002607,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Thursday,Weekday,14,14:00,Clear,53,Moderate,MODERATE,22.1,28.1,11.2,15.2,4.7,2.712,2.134,5.349,3.955,12.766,1,7.6,82,0.133,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002608,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Thursday,Weekday,15,15:00,Clear,39,Light,MODERATE,27.4,30.7,12.0,18.8,4.7,2.192,1.953,5.02,3.196,12.766,1,7.6,94,0.095,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002609,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Thursday,Weekday,16,16:00,Clear,55,Moderate,HEAVY,21.4,27.7,11.1,14.7,4.7,2.807,2.163,5.399,4.094,12.766,1,8.6,90,0.128,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002610,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Thursday,Weekday,17,17:00,Clear,61,Heavy,HEAVY,19.1,26.6,10.8,13.1,4.7,3.137,2.254,5.557,4.575,12.766,1,8.8,85,0.135,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002611,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Thursday,Weekday,18,18:00,Clear,84,Severe,SEVERE,10.5,22.3,9.6,7.2,4.7,5.714,2.688,6.257,8.333,12.766,1,9.8,84,0.188,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002612,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Thursday,Weekday,19,19:00,Clear,84,Severe,SEVERE,10.5,22.3,9.6,7.2,4.7,5.714,2.688,6.257,8.333,12.766,1,8.5,80,0.167,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002613,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Thursday,Weekday,20,20:00,Clear,89,Severe,SEVERE,8.6,21.4,9.3,5.9,4.7,6.957,2.805,6.433,10.145,12.766,1,9.2,85,0.171,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002614,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Thursday,Weekday,21,21:00,Rain,70,Heavy,HEAVY,15.8,24.9,10.3,10.8,4.7,3.81,2.406,5.811,5.556,12.766,1,7.9,92,0.198,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002615,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Thursday,Weekday,22,22:00,Clear,58,Moderate,HEAVY,20.2,27.2,11.0,13.9,4.7,2.963,2.208,5.477,4.321,12.766,1,7.8,91,0.141,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002616,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Thursday,Weekday,23,23:00,Clear,44,Moderate,MODERATE,25.5,29.8,11.7,17.5,4.7,2.353,2.014,5.133,3.431,12.766,1,15.6,89,0.094,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002617,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,0,00:00,Clear,16,Free,LOW,36.0,35.0,13.2,24.7,4.7,1.667,1.714,4.559,2.431,12.766,1,14.6,86,0.073,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002618,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,1,01:00,Clear,3,Free,LOW,40.9,37.4,13.8,28.0,4.7,1.468,1.603,4.334,2.141,12.766,1,12.8,91,0.049,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002619,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,2,02:00,Clear,3,Free,LOW,40.9,37.4,13.8,28.0,4.7,1.468,1.603,4.334,2.141,12.766,1,12.8,82,0.048,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002620,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,3,03:00,Clear,3,Free,LOW,40.9,37.4,13.8,28.0,4.7,1.468,1.603,4.334,2.141,12.766,1,12.3,87,0.026,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002621,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,4,04:00,Rain,7,Free,LOW,39.4,36.7,13.6,27.0,4.7,1.524,1.635,4.401,2.222,12.766,1,12.5,86,0.098,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002622,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,5,05:00,Clear,3,Free,LOW,40.9,37.4,13.8,28.0,4.7,1.468,1.603,4.334,2.141,12.766,1,12.2,90,0.045,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002623,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,6,06:00,Clear,19,Free,LOW,34.9,34.5,13.0,23.9,4.7,1.72,1.741,4.614,2.509,12.766,1,5.9,90,0.052,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002624,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,7,07:00,Clear,23,Light,LOW,33.4,33.7,12.8,22.9,4.7,1.798,1.78,4.69,2.622,12.766,1,7.7,92,0.057,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002625,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,8,08:00,Clear,49,Moderate,MODERATE,23.6,28.9,11.4,16.2,4.7,2.54,2.079,5.25,3.704,12.766,1,8.3,92,0.099,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002626,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,9,09:00,Clear,65,Heavy,HEAVY,17.6,25.9,10.6,12.1,4.7,3.404,2.319,5.667,4.965,12.766,1,8.9,86,0.136,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002627,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,10,10:00,Clear,56,Moderate,HEAVY,21.0,27.6,11.1,14.4,4.7,2.857,2.178,5.425,4.167,12.766,1,8.8,81,0.121,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002628,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,11,11:00,Clear,40,Moderate,MODERATE,27.0,30.5,11.9,18.5,4.7,2.222,1.965,5.042,3.241,12.766,1,7.8,86,0.096,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002629,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,12,12:00,Clear,29,Light,LOW,31.1,32.6,12.5,21.3,4.7,1.928,1.841,4.809,2.811,12.766,1,6.3,98,0.076,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002630,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,13,13:00,Clear,30,Light,MODERATE,30.8,32.4,12.4,21.1,4.7,1.951,1.852,4.829,2.846,12.766,1,7.0,88,0.08,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002631,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,14,14:00,Clear,24,Light,LOW,33.0,33.5,12.7,22.6,4.7,1.818,1.79,4.71,2.652,12.766,1,6.9,91,0.081,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002632,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,15,15:00,Clear,29,Light,LOW,31.1,32.6,12.5,21.3,4.7,1.928,1.841,4.809,2.811,12.766,1,6.8,95,0.077,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002633,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,16,16:00,Rain,46,Moderate,MODERATE,24.8,29.4,11.6,17.0,4.7,2.424,2.04,5.179,3.535,12.766,1,8.2,90,0.144,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002634,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,17,17:00,Clear,44,Moderate,MODERATE,25.5,29.8,11.7,17.5,4.7,2.353,2.014,5.133,3.431,12.766,1,8.0,81,0.119,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002635,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,18,18:00,Clear,64,Heavy,HEAVY,18.0,26.1,10.6,12.3,4.7,3.333,2.303,5.639,4.861,12.766,1,7.6,93,0.149,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002636,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,19,19:00,Clear,70,Heavy,HEAVY,15.8,24.9,10.3,10.8,4.7,3.81,2.406,5.811,5.556,12.766,1,8.6,85,0.159,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002637,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,20,20:00,Clear,67,Heavy,HEAVY,16.9,25.5,10.5,11.6,4.7,3.556,2.353,5.724,5.185,12.766,1,7.7,89,0.143,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002638,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,21,21:00,Rain,58,Moderate,HEAVY,20.2,27.2,11.0,13.9,4.7,2.963,2.208,5.477,4.321,12.766,1,8.3,85,0.172,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002639,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,22,22:00,Clear,27,Light,LOW,31.9,33.0,12.6,21.9,4.7,1.882,1.82,4.769,2.745,12.766,1,6.4,90,0.091,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002640,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Friday,Weekend,23,23:00,Clear,18,Free,LOW,35.2,34.6,13.1,24.2,4.7,1.702,1.732,4.596,2.482,12.766,1,13.3,86,0.055,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002641,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,0,00:00,Clear,16,Free,LOW,36.0,35.0,13.2,24.7,4.7,1.667,1.714,4.559,2.431,12.766,1,13.8,93,0.04,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002642,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,1,01:00,Clear,6,Free,LOW,39.8,36.9,13.7,27.3,4.7,1.509,1.627,4.384,2.201,12.766,1,12.3,86,0.052,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002643,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,2,02:00,Clear,3,Free,LOW,40.9,37.4,13.8,28.0,4.7,1.468,1.603,4.334,2.141,12.766,1,13.3,91,0.016,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002644,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,3,03:00,Clear,3,Free,LOW,40.9,37.4,13.8,28.0,4.7,1.468,1.603,4.334,2.141,12.766,1,13.3,87,0.021,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002645,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,4,04:00,Clear,3,Free,LOW,40.9,37.4,13.8,28.0,4.7,1.468,1.603,4.334,2.141,12.766,1,12.4,85,0.034,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002646,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,5,05:00,Clear,6,Free,LOW,39.8,36.9,13.7,27.3,4.7,1.509,1.627,4.384,2.201,12.766,1,12.4,72,0.045,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002647,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,6,06:00,Clear,20,Light,LOW,34.5,34.3,12.9,23.7,4.7,1.739,1.751,4.633,2.536,12.766,1,6.7,87,0.067,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002648,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,7,07:00,Clear,34,Light,MODERATE,29.2,31.7,12.2,20.1,4.7,2.051,1.895,4.912,2.991,12.766,1,7.6,95,0.089,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002649,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,8,08:00,Clear,48,Moderate,MODERATE,24.0,29.0,11.5,16.5,4.7,2.5,2.066,5.226,3.646,12.766,1,7.6,83,0.093,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002650,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,9,09:00,Clear,66,Heavy,HEAVY,17.2,25.7,10.5,11.8,4.7,3.478,2.336,5.695,5.072,12.766,1,8.3,87,0.134,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002651,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,10,10:00,Clear,58,Moderate,HEAVY,20.2,27.2,11.0,13.9,4.7,2.963,2.208,5.477,4.321,12.766,1,7.5,93,0.114,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002652,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,11,11:00,Clear,38,Light,MODERATE,27.8,30.9,12.0,19.0,4.7,2.162,1.941,4.998,3.153,12.766,1,7.4,95,0.094,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002653,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,12,12:00,Clear,33,Light,MODERATE,29.6,31.8,12.3,20.3,4.7,2.025,1.884,4.891,2.954,12.766,1,7.0,91,0.087,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002654,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,13,13:00,Clear,29,Light,LOW,31.1,32.6,12.5,21.3,4.7,1.928,1.841,4.809,2.811,12.766,1,6.9,85,0.092,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002655,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,14,14:00,Rain,46,Moderate,MODERATE,24.8,29.4,11.6,17.0,4.7,2.424,2.04,5.179,3.535,12.766,1,8.1,90,0.155,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002656,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,15,15:00,Clear,29,Light,LOW,31.1,32.6,12.5,21.3,4.7,1.928,1.841,4.809,2.811,12.766,1,7.9,84,0.096,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002657,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,16,16:00,Clear,42,Moderate,MODERATE,26.2,30.2,11.8,18.0,4.7,2.286,1.989,5.087,3.333,12.766,1,6.8,86,0.092,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002658,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,17,17:00,Clear,49,Moderate,MODERATE,23.6,28.9,11.4,16.2,4.7,2.54,2.079,5.25,3.704,12.766,1,8.1,98,0.092,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002659,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,18,18:00,Rain,78,Heavy,HEAVY,12.8,23.4,9.9,8.7,4.7,4.706,2.559,6.058,6.863,12.766,1,8.8,85,0.219,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002660,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,19,19:00,Clear,71,Heavy,HEAVY,15.4,24.8,10.3,10.5,4.7,3.902,2.424,5.841,5.691,12.766,1,9.5,93,0.13,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
T0002661,R0016,Kazi Nazrul Islam Avenue,Kazi Nazrul Islam Avenue - Segment 1,Farmgate/Banglamotor,trunk,1.333,23.7511,90.390325,2.19,Saturday,Weekend,20,20:00,Clear,64,Heavy,HEAVY,18.0,26.1,10.6,12.3,4.7,3.333,2.303,5.639,4.861,12.766,1,9.5,94,0.141,SYNTHETIC_DEVELOPMENT,"AUST center: 23.76361,90.40694; road catalog curated for SafePath prototyping; traffic values generated synthetically"
